race_id,driver_id,lapno,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,is_wet_race,is_raining,minutes_rain,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,y_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing
6,10,26,0.5909090909090909,1,SOFT,Belgian Grand Prix,0,0,0,0.0,1.3200000000001637,-1.1102230246251565e-16,27.0,4.217999999999847,3.744999999999891,SOFT,0,0,0,0
6,12,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.3269999999999982,2.0,0.0,17.703000000000003,4.328500000000076,MEDIUM,0,1,0,1
6,12,31,0.7045454545454546,1,MEDIUM,Belgian Grand Prix,0,0,0,0.0,-2.7100000000000364,1.0,22.0,24.23299999999972,5.4090000000001055,SOFT,0,0,0,0
6,13,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,3.5519999999999925,3.0,0.0,14.15100000000001,4.328500000000076,MEDIUM,0,1,0,1
6,13,23,0.5227272727272727,1,MEDIUM,Belgian Grand Prix,0,0,0,0.0,15.904999999999745,1.0,0.0,3.8899999999998736,4.328500000000076,SOFT,0,0,0,1
6,14,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,3.83199999999988,2.0,0.0,24.488,4.328500000000076,MEDIUM,1,1,0,1
6,14,2,0.045454545454545414,1,MEDIUM,Belgian Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,-3.0,7.1854999999995925,4.328500000000076,HARD,1,0,1,1
6,14,28,0.6363636363636364,2,HARD,Belgian Grand Prix,1,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,21.0,37.87699999999995,4.328500000000076,SOFT,1,0,0,1
6,15,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.0500000000000114,3.0,0.0,13.101,4.328500000000076,MEDIUM,0,1,0,1
6,15,24,0.5454545454545454,1,MEDIUM,Belgian Grand Prix,0,0,0,0.0,5.45699999999988,-1.1102230246251565e-16,20.000000000000004,3.213000000000193,4.328500000000076,SOFT,0,0,0,1
6,16,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.1140000000000043,2.0,0.0,10.494,4.328500000000076,SOFT,0,1,0,1
