num__race_progress,num__pit_stops_so_far,num__minutes_rain,num__gap_behind_s,num__n_cars_within_5s_ahead,num__tyre_age_diff_to_ahead,num__rejoin_gap_ahead_est_s,num__rejoin_gap_behind_est_s,cat__current_compound,cat__race_track,cat__fulfilled_second_compound,cat__rained_yet,cat__is_raining,y_compound_int,y_compound
1.0081089111717036,0.3400049602119876,-0.12312584027520622,-3.0515213104611068,-0.6255191520372567,0.6160077515716108,-0.24947695904841355,-0.37179418289172694,2.0,5.0,1.0,0.0,0.0,3,SOFT
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.17913635493373467,0.009590339401944224,-0.49378850293931936,-0.6298331393784992,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.15563086546661348,0.3400049602119876,-0.12312584027520622,0.1430879181376915,-0.6255191520372567,-0.3928979343474166,-0.025320561980118773,-0.2826441959386746,3.0,6.0,0.0,0.0,0.0,2,MEDIUM
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.1587052017739284,-0.6255191520372567,-0.49378850293931936,-0.7520211395725459,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,5,nan
0.2492556219313343,0.3400049602119876,-0.12312584027520622,0.3029212702670013,-0.6255191520372567,-0.49378850293931936,-0.3893403740650786,0.06345183594660901,3.0,6.0,0.0,0.0,0.0,2,MEDIUM
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.174256396049522,1.279809322280346,-0.49378850293931936,-0.39342446612634435,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.623754647790218,0.3400049602119876,-0.12312584027520622,0.8831660200054999,-0.6255191520372567,1.9275851432663464,1.6899981037576959,0.025275166892537775,3.0,6.0,0.0,0.0,0.0,2,MEDIUM
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.17084630429910785,0.6446998308411451,-0.49378850293931936,0.689663358059467,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,2,MEDIUM
-1.6232395073630839,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.19111679716361116,-0.27970593553481526,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.9046289171843804,1.4168086778854987,-0.12312584027520622,-0.4673772998717289,-0.6255191520372567,1.9275851432663464,-0.6957811833188471,-0.12172633671361835,3.0,6.0,1.0,0.0,0.0,2,MEDIUM
-1.7168642638278047,2.49361239555901,-0.12312584027520622,-0.13492275154906025,0.6446998308411451,-0.49378850293931936,0.5133109238067989,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,0,HARD
0.2492556219313343,0.3400049602119876,-0.12312584027520622,0.05039809668031097,0.009590339401944224,-0.49378850293931936,0.18578013095790316,-0.2432678410554011,0.0,6.0,0.0,0.0,0.0,3,SOFT
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.191248060116238,0.6446998308411451,-0.49378850293931936,-0.5541770077515001,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.5301298913254971,0.3400049602119876,-0.12312584027520622,0.3521618192492605,-0.6255191520372567,-0.49378850293931936,-0.5450045386958393,-0.29869332636503754,3.0,6.0,0.0,0.0,0.0,2,MEDIUM
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.17337447576924173,1.914918813719547,-0.49378850293931936,-0.30665424790635276,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.3428803783960551,0.3400049602119876,-0.12312584027520622,-0.16138035995744454,0.009590339401944224,0.010664340020194334,-0.627155046223554,-0.1993060203360499,3.0,6.0,0.0,0.0,0.0,3,SOFT
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.14224268987537925,1.279809322280346,-0.49378850293931936,-0.2178754598201557,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,3,SOFT
0.623754647790218,0.3400049602119876,-0.12312584027520622,-0.17355085982529342,-0.6255191520372567,2.2302568490420547,-0.4783869714667632,-0.2743796935596563,3.0,6.0,0.0,0.0,0.0,3,SOFT
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.17334507842656643,0.6446998308411451,-0.49378850293931936,0.4244651833917299,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,2,MEDIUM
1.0918784301138225,0.3400049602119876,-0.12312584027520622,-0.2920221508095008,0.009590339401944224,1.725804006082541,0.861663890935344,-0.18565626156810383,2.0,6.0,0.0,0.0,0.0,3,SOFT
-1.7168642638278047,1.4168086778854987,-0.12312584027520622,-0.10793599097250994,1.279809322280346,-0.49378850293931936,0.18665051123323353,-0.2432678410554011,2.0,6.0,0.0,0.0,0.0,2,MEDIUM
