number,value,datetime_start,datetime_complete,duration,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
331,1.239337244822358,2026-02-26 10:33:25.527504,2026-02-26 10:33:26.012529,0 days 00:00:00.485025,0.5418330251507606,0.7616451817913299,0.0030675589542452416,0.2187383359311452,6,7,12,2879,0.0019180914844565428,4.8883137635179015,0.8054460673277358,PRUNED
332,1.241543067691501,2026-02-26 10:33:26.049742,2026-02-26 10:33:26.494625,0 days 00:00:00.444883,0.5516329450120688,0.5769354047881339,0.002718107606401962,0.19580162401455375,4,7,12,1865,2.2342020673767307,0.06931998742066155,0.8323003029709545,PRUNED
333,1.2724417053668986,2026-02-26 10:33:26.532542,2026-02-26 10:33:27.048929,0 days 00:00:00.516387,0.5689176254342678,0.7606477954312485,0.0035559935204263226,0.22987151061357633,9,7,12,4653,0.0012794906513446977,0.05840743284192368,0.8142100938541248,PRUNED
334,1.2878960830591304,2026-02-26 10:33:27.081706,2026-02-26 10:33:27.576414,0 days 00:00:00.494708,0.5154937817303723,0.7829364364791346,0.0046684233658733,0.2396310694465871,5,7,12,1519,0.009408810186165252,0.2431088174798314,0.8240238482643936,PRUNED
335,1.2495691953428374,2026-02-26 10:33:27.609530,2026-02-26 10:33:28.202351,0 days 00:00:00.592821,0.8049821550024129,0.7452213087563283,0.0015323061791074064,0.2102629662281285,3,7,11,2384,0.002450276306829049,0.041185667789159684,0.8447383012353368,PRUNED
336,1.2294667132708736,2026-02-26 10:33:28.229255,2026-02-26 10:33:28.634115,0 days 00:00:00.404860,0.5542558957940339,0.4101306929509218,0.01528019975611736,0.22465732286185827,5,6,12,3016,0.020563538064799068,2.2800385817585043,0.8144786373796676,PRUNED
337,1.448737271498474,2026-02-26 10:33:28.660779,2026-02-26 10:33:29.286326,0 days 00:00:00.625547,0.5270653349666894,0.6184204754075433,0.002021318570819827,0.17527310612308403,6,8,11,5183,0.0015729248164424933,0.028104327378525397,0.799242780914008,COMPLETE
338,1.2476011165703838,2026-02-26 10:33:29.322282,2026-02-26 10:33:29.999734,0 days 00:00:00.677452,0.7624064495654868,0.746548439827232,0.051030471927695435,0.24077344434720063,5,7,12,5454,0.0018384129492720132,0.08455221528013399,0.836190004186716,PRUNED
339,1.28798499023928,2026-02-26 10:33:30.036644,2026-02-26 10:33:30.696359,0 days 00:00:00.659715,0.7760358170929101,0.7707484940550947,0.0043724253597650494,0.20063097765635846,10,8,11,2167,0.3744179775630448,2.596381175878439,0.9630774124362207,PRUNED
340,1.2621446403856034,2026-02-26 10:33:30.723651,2026-02-26 10:33:31.065011,0 days 00:00:00.341360,0.5583033182351453,0.8481784340806794,5.184307492784582,0.22843342065348352,4,8,12,2561,0.03148849788417219,0.12425851419333847,0.8671737398468511,PRUNED
341,1.2808870416021498,2026-02-26 10:33:31.092464,2026-02-26 10:33:31.468512,0 days 00:00:00.376048,0.8504387351386307,0.6437622309649571,1.5635751801466182,0.249605404118839,5,4,11,2939,0.0027395861177435055,0.05251637645192689,0.6286772880696595,PRUNED
342,1.2657502311064057,2026-02-26 10:33:31.496331,2026-02-26 10:33:32.041267,0 days 00:00:00.544936,0.5853691440166341,0.602685604967391,0.00252186490107513,0.21351461480114053,2,10,11,4372,0.6670163183058685,0.05946708887606155,0.8245993187765438,PRUNED
343,1.232649170506844,2026-02-26 10:33:32.078808,2026-02-26 10:33:32.677224,0 days 00:00:00.598416,0.9209967069141216,0.4237660985725192,0.0012264839200102154,0.18827242359211915,5,8,4,5603,0.0012170876543409228,0.004051173868586684,0.9388213861582984,PRUNED
344,1.3067927201480207,2026-02-26 10:33:32.705067,2026-02-26 10:33:33.190488,0 days 00:00:00.485421,0.6395772900672649,0.4013558476562043,0.003098016929541886,0.23637129687440014,6,7,1,3071,0.5365444330026176,0.46199098312578096,0.8069813247097176,PRUNED
345,1.2668119771391348,2026-02-26 10:33:33.219193,2026-02-26 10:33:33.585334,0 days 00:00:00.366141,0.5712098877479956,0.49395976024634924,0.0036960204905321257,0.22093088961384777,5,4,5,3330,0.0022170553340165717,0.15668087224697416,0.7276199309694026,PRUNED
346,1.2397769743057574,2026-02-26 10:33:33.613512,2026-02-26 10:33:34.071594,0 days 00:00:00.458082,0.5447268710022305,0.5071240526747753,0.002164777390051595,0.20380333013184623,5,9,12,4028,0.0014172700471803501,3.773336188400852,0.639740063736534,PRUNED
347,1.2537903359738705,2026-02-26 10:33:34.099107,2026-02-26 10:33:34.789435,0 days 00:00:00.690328,0.7865979041296437,0.6970985052029613,0.0016360350752082586,0.12910002272746995,6,9,11,1913,0.0015569375640660007,6.771607405115619,0.897312876930536,PRUNED
348,1.2696359248872864,2026-02-26 10:33:34.817657,2026-02-26 10:33:35.265519,0 days 00:00:00.447862,0.5635841200113594,0.6286812210808903,0.03538648238554412,0.23786250428195263,5,6,12,2694,0.00298161289213473,0.5698904616823973,0.9246554058581082,PRUNED
349,1.2587475420319734,2026-02-26 10:33:35.302929,2026-02-26 10:33:35.885921,0 days 00:00:00.582992,0.6585389120178182,0.7533512958552677,0.005453060791957656,0.24999298114436422,10,9,11,5829,0.0021403687301370148,0.10181500215622293,0.7434338858881028,PRUNED
350,1.2673874337053863,2026-02-26 10:33:35.912792,2026-02-26 10:33:36.467952,0 days 00:00:00.555160,0.6754339589766496,0.7339253410350911,0.018584291269434644,0.22577911026121109,5,8,11,2841,0.0010578178807157314,2.998316026040822,0.8173570065300799,PRUNED
351,1.2756014680668761,2026-02-26 10:33:36.502974,2026-02-26 10:33:36.922368,0 days 00:00:00.419394,0.5819133015561202,0.8031233891486961,0.9210011935596799,0.21669754632605964,5,9,11,1771,0.20100997739105736,2.1018847965493133,0.854822721462793,PRUNED
352,1.4876479881303992,2026-02-26 10:33:36.962796,2026-02-26 10:33:37.487764,0 days 00:00:00.524968,0.6000036209988527,0.5488015748800753,0.12577815577906656,0.09212386995153371,6,4,12,4956,0.001343762759195692,0.2996686212311749,0.828080069162467,COMPLETE
353,1.3159922455737527,2026-02-26 10:33:37.519304,2026-02-26 10:33:38.180933,0 days 00:00:00.661629,0.8206361047720623,0.6130997994420965,0.0028714647895683315,0.23149110698199668,4,9,5,3089,0.001751186087194273,1.8446024444962412,0.6466535149697968,PRUNED
354,1.2650791288421543,2026-02-26 10:33:38.210231,2026-02-26 10:33:38.765639,0 days 00:00:00.555408,0.7611423074781,0.6660771677634694,0.004688511779688071,0.19612204390983584,5,7,6,2224,0.001963583890404558,2.4847515734592003,0.635054066993159,PRUNED
355,1.2641046440078325,2026-02-26 10:33:38.801016,2026-02-26 10:33:39.279666,0 days 00:00:00.478650,0.5519035125911503,0.4293104125479982,0.001974417765102985,0.20899607920459579,4,9,7,3724,0.0065879675625633875,4.310753183400366,0.8359678068944921,PRUNED
356,1.436307406819013,2026-02-26 10:33:39.319904,2026-02-26 10:33:39.773949,0 days 00:00:00.454045,0.536931634055849,0.4430575104632681,0.003928770124061938,0.23474891259974337,5,5,11,3491,0.0025104337909299178,3.274752161214806,0.8104569013806145,COMPLETE
357,1.2380099665514448,2026-02-26 10:33:39.805476,2026-02-26 10:33:40.189416,0 days 00:00:00.383940,0.5318187629237224,0.413507654775827,0.004002134717899395,0.21832602637036444,5,5,11,3462,0.0028371997785931456,3.3409938001129524,0.7948585047840789,PRUNED
358,1.4871792264927035,2026-02-26 10:33:40.217765,2026-02-26 10:33:40.771535,0 days 00:00:00.553770,0.5207507765603615,0.5256499273141593,0.025568586529856035,0.0988010108789778,5,5,12,3420,0.002510807148737545,3.9570211775539375,0.6990431000942454,COMPLETE
359,1.273008123931664,2026-02-26 10:33:40.809918,2026-02-26 10:33:41.292925,0 days 00:00:00.483007,0.5499847227939929,0.8840105525935726,0.004916533928356497,0.18441673967484518,6,5,4,3298,0.003618639136580182,3.0816143107305285,0.8095354997546959,PRUNED
360,1.4166179543679154,2026-02-26 10:33:41.319433,2026-02-26 10:33:41.817185,0 days 00:00:00.497752,0.5354267705614832,0.7771401546918547,0.006561705039051137,0.2283980744469727,7,5,12,3556,0.002345055313383542,5.322861703109384,0.8000655574490716,COMPLETE
361,1.2563633518343729,2026-02-26 10:33:41.848543,2026-02-26 10:33:42.293534,0 days 00:00:00.444991,0.5127674245080757,0.7537295482229881,0.006307579286897146,0.20756797438333405,9,5,12,3190,0.0020716597785804818,5.01476381033448,0.8054787544286742,PRUNED
362,1.2836801452945468,2026-02-26 10:33:42.319787,2026-02-26 10:33:42.749197,0 days 00:00:00.429410,0.544210308161258,0.7983960081541812,0.007597997848866588,0.19879649666872823,7,5,12,3635,0.0016822156918465325,6.286786905303619,0.7963934099986159,PRUNED
363,1.238656572524282,2026-02-26 10:33:42.776312,2026-02-26 10:33:43.299870,0 days 00:00:00.523558,0.5736922431579553,0.7743510088603492,0.006705722515366377,0.22164897341563525,7,8,12,4493,0.004442712023609551,4.644777167381055,0.8000996654191527,PRUNED
364,1.2708061909813655,2026-02-26 10:33:43.326230,2026-02-26 10:33:43.801690,0 days 00:00:00.475460,0.5661084597735674,0.8117588310348199,0.009342090387336969,0.22866606871508927,8,5,12,3293,0.0032686919129083355,0.17824156021850493,0.7837140833532042,PRUNED
365,1.2502779417438572,2026-02-26 10:33:43.828213,2026-02-26 10:33:44.242213,0 days 00:00:00.414000,0.7789639071574848,0.7772827224945178,0.004936441938271593,0.21392192089508988,6,3,12,906,0.001154717928073241,0.12577439463781095,0.7740241189706297,PRUNED
366,1.2278762131233179,2026-02-26 10:33:44.270016,2026-02-26 10:33:44.698330,0 days 00:00:00.428314,0.5231602850212148,0.7700507771684578,0.010622671904686217,0.24035402856264618,5,5,12,4870,0.0014535792330138484,5.11923550210107,0.8230194202064994,PRUNED
367,1.286635032788458,2026-02-26 10:33:44.726113,2026-02-26 10:33:45.118534,0 days 00:00:00.392421,0.5381646010107719,0.7906954829364207,0.4513630381918075,0.2038556849050998,10,4,8,5658,0.002292026897835714,9.202885296873664,0.8473858741387604,PRUNED
368,1.251121338060404,2026-02-26 10:33:45.147367,2026-02-26 10:33:45.729333,0 days 00:00:00.581966,0.591771616968261,0.7811206575977934,0.0056314967178979726,0.11676639562600229,5,7,12,5267,0.0018275253776159598,0.09793402334110964,0.6005366231506996,PRUNED
369,1.2366032148820103,2026-02-26 10:33:45.772930,2026-02-26 10:33:46.119942,0 days 00:00:00.347012,0.6858405543399018,0.7224763764780885,2.7247739927888337,0.22472882867042646,9,8,12,4618,0.0028146813519781297,0.8826184359811154,0.6176940322807098,PRUNED
370,1.3206483506736153,2026-02-26 10:33:46.145797,2026-02-26 10:33:46.666164,0 days 00:00:00.520367,0.9510789116366332,0.7491922455111897,1.129345158800066,0.19153625205929933,6,10,2,4285,0.2734626972293943,5.672133550647314,0.8168156089609486,PRUNED
371,1.2496395025733786,2026-02-26 10:33:46.692418,2026-02-26 10:33:47.216345,0 days 00:00:00.523927,0.6130737718646656,0.6436111078578517,0.0033591067004617695,0.17542918815053363,5,8,12,1994,0.0012093320265721675,1.3461090749812867,0.7645200928790896,PRUNED
372,1.3292931690044698,2026-02-26 10:33:47.247837,2026-02-26 10:33:48.035672,0 days 00:00:00.787835,0.5602430763604941,0.825150478409419,0.007585092688150527,0.06101547203815653,8,7,3,3404,0.0034966453383946973,0.04667088395120536,0.8327099598380281,PRUNED
373,1.2248725749494094,2026-02-26 10:33:48.071360,2026-02-26 10:33:48.464420,0 days 00:00:00.393060,0.649429649732567,0.5938529718207514,0.04401922523985465,0.238133470561248,5,4,12,5097,0.07195193266085673,0.25818071548052385,0.8214360227550134,PRUNED
374,1.2478535699251778,2026-02-26 10:33:48.492438,2026-02-26 10:33:48.962783,0 days 00:00:00.470345,0.7571082369687094,0.6334016102274631,0.030566070999863894,0.21303970274612444,5,6,11,3207,0.0015362169689135368,0.3481658533433638,0.8018787144112082,PRUNED
375,1.244321923940524,2026-02-26 10:33:48.989222,2026-02-26 10:33:49.320395,0 days 00:00:00.331173,0.7994420847427613,0.6547946215200973,3.999075504211296,0.22918534384667966,7,8,8,2152,0.00210951861663612,2.4099133031085884,0.8815114348952126,PRUNED
376,1.3225449891525145,2026-02-26 10:33:49.347228,2026-02-26 10:33:49.950873,0 days 00:00:00.603645,0.5786867763190593,0.7641514430073796,0.0043242646364338435,0.24104307373780318,6,9,7,1271,0.004323746120474519,0.20468772138576055,0.6290920813352952,PRUNED
377,1.304359887964335,2026-02-26 10:33:49.988549,2026-02-26 10:33:50.340618,0 days 00:00:00.352069,0.5527475913161053,0.5590649187878605,2.049872372126383,0.21870849017825475,5,9,9,3814,0.0024272592240435556,0.03519738150442943,0.8407351727566074,PRUNED
378,1.2486964882947926,2026-02-26 10:33:50.368812,2026-02-26 10:33:50.816690,0 days 00:00:00.447878,0.7730236190657209,0.5809053228669678,0.005518483137460272,0.16639568141643152,0,5,12,4730,0.0018225728050480984,3.9580048287332446,0.8286820278097692,PRUNED
379,1.2406028872340742,2026-02-26 10:33:50.855610,2026-02-26 10:33:51.263525,0 days 00:00:00.407915,0.6672340168867745,0.40077177951548304,0.3262765468653694,0.2490759416500822,10,8,11,4120,0.0013892663593638255,6.510069787555396,0.8121622600242542,PRUNED
380,1.2485803465590009,2026-02-26 10:33:51.299836,2026-02-26 10:33:51.761254,0 days 00:00:00.461418,0.6267585664152474,0.6206323118745517,0.0034255384327474474,0.20521815149374759,8,4,12,2358,0.0030067644632460412,1.704165220419477,0.8641887421350205,PRUNED
381,1.255002113057946,2026-02-26 10:33:51.795394,2026-02-26 10:33:52.240746,0 days 00:00:00.445352,0.560167592715683,0.6048356241409951,0.5971729834103662,0.1899999627594909,5,9,11,5891,0.014450406107860227,0.1402379704636715,0.7882674233590827,PRUNED
382,1.264725392005303,2026-02-26 10:33:52.342826,2026-02-26 10:33:52.873064,0 days 00:00:00.530238,0.5027835665736586,0.47760814801463336,0.0025755208311884215,0.22665496815181152,5,9,6,3128,0.7752175459672543,1.1617703692958015,0.8736279486016629,PRUNED
383,1.430530108984048,2026-02-26 10:33:52.908237,2026-02-26 10:33:53.510576,0 days 00:00:00.602339,0.5734269512157539,0.6862139893632878,0.004465256548426763,0.21466480955223452,3,7,9,1589,0.0011883286056037369,2.7559427884236833,0.6239112007147959,COMPLETE
384,1.2582296757720233,2026-02-26 10:33:53.542361,2026-02-26 10:33:54.037641,0 days 00:00:00.495280,0.5856826811338075,0.7181451749335704,0.004532073313790814,0.2022621149493625,3,7,10,1766,0.001034601998658569,3.6373992307581995,0.614760172912458,PRUNED
385,1.2513247109938563,2026-02-26 10:33:54.066179,2026-02-26 10:33:54.571556,0 days 00:00:00.505377,0.5678990338706501,0.7029860173368104,0.006014320088489525,0.18026565032728278,3,7,9,1572,0.0014033109814830494,2.6191158237872036,0.6240838965019938,PRUNED
386,1.2450530717296011,2026-02-26 10:33:54.607474,2026-02-26 10:33:55.091508,0 days 00:00:00.484034,0.5720856511630038,0.6632139490850413,0.003876872823219329,0.20979083097725185,3,7,9,1493,0.0012243632619966505,2.911348899638235,0.6319455063540549,PRUNED
387,1.2843257029752915,2026-02-26 10:33:55.127651,2026-02-26 10:33:55.677926,0 days 00:00:00.550275,0.5479781874200725,0.7394005355504549,0.004873036940530512,0.19520698254984883,4,7,8,1635,0.0010771357514411436,0.06435826442189112,0.6082394849319042,PRUNED
388,1.2617418963839575,2026-02-26 10:33:55.707480,2026-02-26 10:33:56.260666,0 days 00:00:00.553186,0.5977649329453536,0.6790792637481271,0.0032193958978635508,0.21777932939871303,2,7,4,1658,0.0010031343220263608,4.159527913115231,0.6234273531895875,PRUNED
389,1.2498909339811735,2026-02-26 10:33:56.298378,2026-02-26 10:33:56.819071,0 days 00:00:00.520693,0.5786794918632434,0.6822219462773409,0.004352908825359223,0.21525391743617966,1,7,8,5425,0.0015850701906769923,7.806138419742074,0.6412579753403628,PRUNED
390,1.2745496465418986,2026-02-26 10:33:56.848542,2026-02-26 10:33:57.372663,0 days 00:00:00.524121,0.5344154932980636,0.6868420950773049,0.007078356538903326,0.19904346808201862,4,7,7,1854,0.0019739182967902034,0.08532259082521845,0.6498954048620876,PRUNED
391,1.23859368277399,2026-02-26 10:33:57.401725,2026-02-26 10:33:57.948269,0 days 00:00:00.546544,0.5548514592682269,0.6728773731942305,0.06797666385388466,0.08477824529528229,3,6,9,1328,0.0017047339336797383,0.6961904963485351,0.6358296047616712,PRUNED
392,1.2668757748451758,2026-02-26 10:33:57.982249,2026-02-26 10:33:58.385011,0 days 00:00:00.402762,0.5649847071937447,0.7840527743650996,0.005301188767280867,0.24993352468046892,10,4,10,1936,0.0025028710187713446,0.1168390213056391,0.6279221729745355,PRUNED
393,1.2572955943791735,2026-02-26 10:33:58.427970,2026-02-26 10:33:58.933584,0 days 00:00:00.505614,0.6550787700514442,0.6551838832532145,0.0036221337064940113,0.2271513264249126,4,7,12,1619,0.001252327037844976,3.3098319296683063,0.9123151023687336,PRUNED
394,1.2741058654881705,2026-02-26 10:33:58.964632,2026-02-26 10:33:59.443161,0 days 00:00:00.478529,0.5433873223377894,0.48743016561855806,0.013069539007352686,0.18520808420904708,2,8,9,1424,0.003645435690865464,2.271601465755225,0.8026325772861196,PRUNED
395,1.2321828601403955,2026-02-26 10:33:59.471424,2026-02-26 10:33:59.897842,0 days 00:00:00.426418,0.5284670139697576,0.6982842138675776,0.022883377313150374,0.23755703094667582,6,5,10,1810,1.8308432056456063,4.579026902520769,0.7969216303211455,PRUNED
396,1.432418316676976,2026-02-26 10:33:59.928690,2026-02-26 10:34:00.495489,0 days 00:00:00.566799,0.5766715916763977,0.5035240316821984,0.006066830068385465,0.20916928219944042,9,7,12,1460,1.4860509235932564,2.939318184264876,0.639433428147561,COMPLETE
397,1.4335057260387,2026-02-26 10:34:00.529728,2026-02-26 10:34:01.101306,0 days 00:00:00.571578,0.5898643189827286,0.5177010416016712,0.00861834604581943,0.21123842170839655,9,7,12,1182,1.1581628796633507,2.8804042478318306,0.6401914840495629,COMPLETE
398,1.2378356457468005,2026-02-26 10:34:01.138294,2026-02-26 10:34:01.676533,0 days 00:00:00.538239,0.592801599355486,0.5126581232275935,0.010083087334878666,0.20671156842642222,9,7,12,1134,2.8016384379153223,2.7758549248954156,0.6213991909896425,PRUNED
399,1.4374796869420312,2026-02-26 10:34:01.753769,2026-02-26 10:34:02.316261,0 days 00:00:00.562492,0.6047932230612352,0.5344406612822632,0.00726467380281754,0.21286154188638787,10,7,12,950,1.7013547931879527,3.4767355908417317,0.6393557320647392,COMPLETE
400,1.2315234216267452,2026-02-26 10:34:02.347420,2026-02-26 10:34:02.804498,0 days 00:00:00.457078,0.583446627508117,0.5456605064446366,0.1703702126876619,0.19996385576686457,9,7,12,1224,1.3822439797705937,2.761858893860383,0.7528540041538854,PRUNED
401,1.4423473235853568,2026-02-26 10:34:02.834482,2026-02-26 10:34:03.358305,0 days 00:00:00.523823,0.5878020198795457,0.5227941504486571,0.006738169893685394,0.21845832812279722,10,7,12,1396,1.1487515456779371,2.1752995471350327,0.6150679328636314,COMPLETE
402,1.439818211603204,2026-02-26 10:34:03.389622,2026-02-26 10:34:03.949147,0 days 00:00:00.559525,0.5794827679502896,0.5674785145759941,0.008604469893643161,0.20912131135671647,9,7,12,1483,2.163439720705821,3.02815465379832,0.6349504801504972,COMPLETE
403,1.2334428771733204,2026-02-26 10:34:03.981907,2026-02-26 10:34:04.417291,0 days 00:00:00.435384,0.5728196272446407,0.5080664746787543,0.006455105747608887,0.21822415945213916,9,7,12,1069,0.006111714515203829,3.7764484018586266,0.6474499930449615,PRUNED
404,1.4269233709390856,2026-02-26 10:34:04.445400,2026-02-26 10:34:04.946902,0 days 00:00:00.501502,0.5989333913361096,0.5141816633009585,0.016791146850438424,0.22592663950670927,9,7,12,1496,0.4470877593455916,5.644505857783229,0.6277268015920783,COMPLETE
405,1.4313453791240376,2026-02-26 10:34:04.978571,2026-02-26 10:34:05.517429,0 days 00:00:00.538858,0.605402032579587,0.49681333330320715,0.01613424470459185,0.22930609493282494,8,7,12,1546,0.4604868866600047,6.614634077309952,0.6097360176005427,COMPLETE
406,1.2318436660361556,2026-02-26 10:34:05.550359,2026-02-26 10:34:06.331065,0 days 00:00:00.780706,0.6118553829473018,0.503429073627105,0.015322102203519828,0.03700610817104088,8,7,12,1479,0.471883691360287,6.061104526689702,0.6084504114454867,PRUNED
407,1.244387171575368,2026-02-26 10:34:06.360977,2026-02-26 10:34:06.772795,0 days 00:00:00.411818,0.6247198049683799,0.504063634307837,0.019166281166027522,0.2278618293179794,7,7,12,1568,0.3880076801999198,8.63484204695369,0.6111977658765304,PRUNED
408,1.242282147875373,2026-02-26 10:34:06.801162,2026-02-26 10:34:07.249909,0 days 00:00:00.448747,0.6065847361548876,0.4975857653499889,0.013204223027101418,0.23118132597301017,8,7,12,1584,0.5374046397461874,7.5287473575686885,0.6024343434349011,PRUNED
409,1.2525457098670645,2026-02-26 10:34:07.277179,2026-02-26 10:34:07.726640,0 days 00:00:00.449461,0.5959900978469923,0.4953396597668323,0.016810248901297446,0.22395821531740986,8,7,5,1725,0.6316149414056127,5.913736037441018,0.6231851464857971,PRUNED
410,1.4281960749090838,2026-02-26 10:34:07.756118,2026-02-26 10:34:08.313917,0 days 00:00:00.557799,0.6045672019199407,0.5290138031835872,0.016413604150764614,0.23679448198026665,8,7,12,1423,0.571921128359866,6.979508933579143,0.6214708921699613,COMPLETE
411,1.3329683480461045,2026-02-26 10:34:08.347399,2026-02-26 10:34:08.952035,0 days 00:00:00.604636,0.6130727738385966,0.5392372293791463,0.01939665805807623,0.23863192688525967,8,7,1,1443,0.40264770004596545,7.2483113306670734,0.6164253048292737,PRUNED
412,1.4294009806485235,2026-02-26 10:34:08.980248,2026-02-26 10:34:09.551930,0 days 00:00:00.571682,0.6010397828488621,0.5124934078441064,0.02398303012510281,0.23825845713727598,8,7,12,1517,0.5392400482242726,8.678413104035423,0.9751298473756812,COMPLETE
413,1.2400283412700606,2026-02-26 10:34:09.589283,2026-02-26 10:34:10.075992,0 days 00:00:00.486709,0.6195838931932873,0.5181463294179056,0.02127889974096906,0.24002417645145985,8,7,12,1343,0.49815852502263347,8.49582751538479,0.9626025872233678,PRUNED
414,1.264666358695056,2026-02-26 10:34:10.104345,2026-02-26 10:34:10.584249,0 days 00:00:00.479904,0.602956650667444,0.5324165775966165,0.025144560487920145,0.24991400325320753,8,7,12,1679,0.5822402280809481,6.569330956478491,0.98432866911974,PRUNED
415,1.227792599919276,2026-02-26 10:34:10.612778,2026-02-26 10:34:11.064914,0 days 00:00:00.452136,0.6044239979262498,0.5251520640913292,0.016139654928298712,0.2320201505841608,1,7,12,1360,0.322190840550816,9.347454727308651,0.9679984372817597,PRUNED
416,1.243779247280696,2026-02-26 10:34:11.096150,2026-02-26 10:34:11.536904,0 days 00:00:00.440754,0.6145996982271438,0.5304908811637767,0.011526691474563342,0.2357790482161605,8,7,12,1576,0.4532658087141113,5.228220880554828,0.6295555211074186,PRUNED
417,1.2321151834086856,2026-02-26 10:34:11.566264,2026-02-26 10:34:12.005763,0 days 00:00:00.439499,0.5979784145984416,0.5134610250356749,0.02225476938516791,0.22644380903010863,7,7,12,1554,0.7091880111138239,7.835293724878875,0.9748219015809513,PRUNED
418,1.2358718777342121,2026-02-26 10:34:12.039989,2026-02-26 10:34:12.471624,0 days 00:00:00.431635,0.6322067411563358,0.488311277658051,0.017270922909581907,0.2374629700633366,7,7,12,1347,0.8765052190846838,7.313243853595273,0.9904670431670289,PRUNED
419,1.2443347842135062,2026-02-26 10:34:12.499190,2026-02-26 10:34:12.956168,0 days 00:00:00.456978,0.603654550422122,0.5456470582907588,0.016440559573059836,0.22413165212262182,8,7,12,1685,0.3887397955763423,6.374179600651363,0.9971607703653551,PRUNED
420,1.2264963134451874,2026-02-26 10:34:12.983966,2026-02-26 10:34:13.461986,0 days 00:00:00.478020,0.5973858796170641,0.5270274242293503,0.030348688983342663,0.2498301921175031,7,7,12,1499,0.5824822929029817,5.7274483280013495,0.7773081544029797,PRUNED
421,1.2445695178655687,2026-02-26 10:34:13.490802,2026-02-26 10:34:13.958622,0 days 00:00:00.467820,0.6170333988023492,0.5095480487683641,0.02466847356921641,0.2389079160150108,3,7,12,1737,0.3433202441693857,5.369428988116539,0.97960000874305,PRUNED
422,1.2357789163038024,2026-02-26 10:34:13.990696,2026-02-26 10:34:14.478286,0 days 00:00:00.487590,0.5887497577210205,0.7533992509005701,0.013199117419507744,0.22721835351453223,8,7,12,1296,0.5137984405847567,8.852089393998849,0.6073485228722839,PRUNED
423,1.2622222976737054,2026-02-26 10:34:14.505945,2026-02-26 10:34:15.071769,0 days 00:00:00.565824,0.6104812340210202,0.8143905135119749,0.01934790537371133,0.2231405876625176,8,8,12,1403,0.6421104974420679,9.201189476853754,0.6159027867554016,PRUNED
424,1.2499147912038668,2026-02-26 10:34:15.099994,2026-02-26 10:34:15.555379,0 days 00:00:00.455385,0.5882469173942141,0.5529912885966777,0.014247611421972664,0.23923813229492272,8,7,12,1579,0.2583068251218932,6.70988607544727,0.9862589206980378,PRUNED
425,1.2710843908446574,2026-02-26 10:34:15.593947,2026-02-26 10:34:16.117696,0 days 00:00:00.523749,0.6308147447391294,0.5183689821206928,0.028586963294561268,0.22132962506080447,7,7,3,1701,0.45069325201481664,5.156192170218878,0.6246805908328428,PRUNED
426,1.245088100631545,2026-02-26 10:34:16.151334,2026-02-26 10:34:16.600510,0 days 00:00:00.449176,0.6011658880387174,0.4829528968626864,0.03971104921863984,0.23774278427483983,8,7,12,1615,0.478123713655263,9.954787033231975,0.7918779867849486,PRUNED
427,1.2594067160666782,2026-02-26 10:34:16.630460,2026-02-26 10:34:17.167027,0 days 00:00:00.536567,0.6249119521429968,0.5380263668958597,0.01998848090248114,0.23031699915189413,8,8,5,1494,0.0029806286719112457,4.732102138806682,0.7842126476050028,PRUNED
428,1.4107541144304596,2026-02-26 10:34:17.201265,2026-02-26 10:34:17.834297,0 days 00:00:00.633032,0.5958548665143979,0.7656699598092636,0.03416699386257854,0.21920807176939242,8,8,11,5998,0.30662847233856094,6.6999543370567,0.9726863923456692,COMPLETE
429,1.2898343201238334,2026-02-26 10:34:17.864494,2026-02-26 10:34:18.374017,0 days 00:00:00.509523,0.5959741760679734,0.759020271631706,0.034736235220836006,0.249886844860658,8,8,11,5793,0.36004614722096334,7.563900621163411,0.9775321816895278,PRUNED
